Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
282,1,0,9045.jpg,516.96131407706,517.478977568425,518.078974489321,NaN,1,,,,
283,1,0,4530.jpg,518.090742100287,518.60839713921,519.3025174392,NaN,1,,,,
284,1,0,4001.jpg,519.314282635181,519.831939787216,520.926063770055,NaN,1,,,,
285,1,0,7180.jpg,520.93782624918,521.455484910579,521.749599716481,NaN,1,,,,
286,1,0,7130.jpg,521.761361289988,522.279022064497,523.479064507832,NaN,1,,,,
287,1,0,7496.jpg,523.490792271569,524.008459687284,525.808461317398,NaN,1,,,,
288,1,0,7820.jpg,525.820226815253,526.337887589762,526.937884208784,NaN,1,,,,
289,1,0,6314.jpg,526.949650310386,527.467307160547,529.467322556066,NaN,1,,,,
290,1,0,4490.jpg,529.479085940811,529.996756375254,530.090856510131,NaN,1,,,,
291,1,0,7190.jpg,530.114386902095,530.632045261621,531.632048582223,NaN,1,,,,
292,1,0,4525.jpg,531.643817702554,530.632045261621,532.161461874051,NaN,1,,,,
293,1,0,4003.jpg,532.173228277525,532.690887240797,533.185003133441,NaN,1,,,,
294,1,0,7237.jpg,533.196774366882,532.690887240797,533.714420651489,NaN,1,,,,
295,1,0,2850.jpg,533.726228713429,534.243842999505,534.643888340822,NaN,1,,,,
296,1,0,4520.jpg,534.655607652116,535.173269030372,535.467370251991,NaN,1,,,,
297,1,0,4000.jpg,535.490913322618,536.008579832714,536.608565584311,NaN,1,,,,
298,1,0,7180.jpg,536.620331082166,537.137992158549,537.537987087083,NaN,1,,,,
299,1,0,4530.jpg,537.549751075573,538.067407925734,538.361522429763,NaN,1,,,,
300,1,0,4530.jpg,538.373288531364,538.890948400254,540.385072745341,0.635386089453277,1,,,,
