Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
416,1,0,7820.jpg,53.9061745694989,54.4238274953123,54.7179398862309,NaN,1,,,,
417,1,0,2850.jpg,54.7297050822126,55.2473746110372,55.94147891176,NaN,1,,,,
418,1,0,7237.jpg,55.9532456171073,56.4709042785062,58.1650321253182,NaN,1,,,,
419,1,0,4180.jpg,58.176799736284,58.6944520583511,59.5885764638124,0.717757253100899,0,,,,
420,1,0,4180.jpg,59.6003383391917,60.1180129998565,61.0121153685932,NaN,0,59.8121559403162,,,
421,1,0,7130.jpg,-0.929682019119355,-0.41202516895828,1.08210098736618,NaN,1,,,61.9533989685606,
422,1,0,4000.jpg,1.09386859833194,1.61152333538212,2.30564091851556,NaN,1,,,,
423,1,0,4520.jpg,2.3174082276073,2.83506326653151,3.92918453251423,NaN,1,,,,
424,1,0,6314.jpg,3.94095335097154,4.45860838989483,5.75273074261986,NaN,1,,,,
425,1,0,2312.jpg,5.76449895733094,6.28216365618846,7.88216933140029,NaN,1,,,,
426,1,0,7830.jpg,7.89394660229937,8.411595603764,10.6115994073634,NaN,1,,,,
427,1,0,7830.jpg,10.6233643014721,11.1410211516331,11.7410229024963,1.01186873840106,1,,,,
428,1,0,4530.jpg,11.7527974565401,12.2704543067011,13.2704458542585,NaN,1,,,,
429,1,0,4530.jpg,13.2822101446218,13.7998706172584,15.799880880938,0.647163058480146,1,,,,
430,1,0,7180.jpg,15.8116472844122,16.3293131907612,17.6234279966629,NaN,1,,,,
431,1,0,4525.jpg,17.6351922870263,18.1528491371873,18.3528462995819,NaN,1,,,,
432,1,0,4001.jpg,18.3881527549529,18.9058077938771,20.9058135294626,NaN,1,,,,
433,1,0,4490.jpg,20.917575404842,21.4352310475115,21.7293440421754,NaN,1,,,,
434,1,0,4530.jpg,21.7411122568874,22.258781785712,23.7529209225722,NaN,1,,,,
435,1,0,7130.jpg,23.764677062366,24.2823266675769,24.8823172491411,NaN,1,,,,
436,1,0,4000.jpg,24.8940830488691,25.4117389934108,27.5058711268193,NaN,1,,,,
437,1,0,2312.jpg,27.5176417565144,28.0352964935646,29.5294163105573,NaN,1,,,,
438,1,0,7190.jpg,29.5411830159046,30.0588459035243,31.752968316624,NaN,1,,,,
439,1,0,4001.jpg,31.7647338144789,32.2823951927339,32.6824094411368,NaN,1,,,,
440,1,0,7496.jpg,32.6941541097585,33.2118115636658,34.9059385048595,NaN,1,,,,
441,1,0,4490.jpg,34.9176961540179,33.2118115636658,35.4353542116714,NaN,1,,,,
442,1,0,4003.jpg,35.4471375200292,35.9647804840351,38.2589109873297,NaN,1,,,,
443,1,0,7830.jpg,38.270675277693,38.7883369578212,40.2824576804333,NaN,1,,,,
444,1,0,7830.jpg,40.2942231782881,40.8118890846372,42.9060136712224,1.04717700500987,1,,,,
445,1,0,2850.jpg,42.9177758484748,43.435437528603,43.7295450895535,NaN,1,,,,
446,1,0,4180.jpg,43.7413123986462,44.2590003417208,46.2589837387086,NaN,1,,,,
447,1,0,8050.jpg,46.2707649339563,46.7884060867245,47.5884083205847,NaN,1,,,,
448,1,0,7820.jpg,47.6001711015833,48.1178300648544,50.6119767485388,NaN,1,,,,
449,1,0,4525.jpg,50.6237386239181,48.1178300648544,51.1413900403668,NaN,1,,,,
450,1,0,4525.jpg,51.153144972669,51.6708066527972,51.764916749481,0.588329833619355,1,,,,
451,1,0,6314.jpg,51.7767085102814,52.2943472480665,53.0943395201193,NaN,1,,,,
452,1,0,7237.jpg,53.1178696102097,52.2943472480665,53.6355460821123,NaN,1,,,,
453,1,0,7180.jpg,53.6472862226401,54.164956355211,55.6590683235063,NaN,1,53.7296981391346,,,
454,1,0,9045.jpg,55.6708374438367,56.1884915771416,56.4826314384973,NaN,1,,,,
455,1,0,9045.jpg,56.4943718808981,57.0120296366786,58.1061509026604,0.600102878298458,1,,,,
456,1,0,8116.jpg,58.1296779740223,58.6473375410396,59.2473474424723,NaN,1,59.2356601297088,,,
457,1,0,5535.jpg,59.2591059972501,59.7767601305541,59.976774197833,NaN,1,,,,
458,1,0,4520.jpg,-0.623801413489673,-0.106115885399049,1.69387125481353,NaN,1,,,60.4591683641993,0.152818044274682
